Toggle Attrition/Retention 1,0,Age,Age (copy),Age group,Attrition,Attrition %,Attrition Count,Attrition Date,Attrition Label,Avg. Satisfaction Score,Department,Dynamic Date,Education,Education Field,Education Label,Education Switch Calc,Employee Count,Employee No.,Employee Number,Environment Satisfaction,Gender,Heat Map - Attrition Emp,Heat Map - Current Emp,Job Involvement,Job Role,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Toggle - Trend Switch,Toggle Attrition/Retention 2,Work Life Balance
TRUE,0,31,31,25-34,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_613,613,3,Male,,1,2,Manager,4,11557,21,4,3,Month,Retention,2
TRUE,0,18,18,< 25,Yes,0.000680272,1,3/25/2022,Attrited Employees,2.8,Sales,3/1/2022,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_614,614,2,Male,1,0,3,Sales Representative,2,1878,14,3,4,Month,Attrition,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.2,Sales,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_615,615,3,Male,,1,1,Sales Executive,1,10932,15,3,3,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,2,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_616,616,1,Female,,1,2,Healthcare Representative,3,6811,17,3,1,Month,Retention,3
TRUE,0,26,26,25-34,No,,,,Current Employees,2.2,Sales,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_618,618,1,Male,,1,3,Sales Executive,3,4306,12,3,1,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.8,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_620,620,1,Female,,1,3,Sales Executive,3,4859,16,3,4,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3.8,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_621,621,4,Male,,1,4,Sales Executive,4,5337,12,3,4,Month,Retention,3
TRUE,0,26,26,25-34,Yes,0.000680272,1,11/9/2021,Attrited Employees,2.2,R & D,11/1/2021,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_622,622,3,Male,1,0,1,Laboratory Technician,4,2340,18,3,2,Month,Attrition,1
TRUE,0,37,37,35-44,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_623,623,2,Female,,1,3,Manufacturing Director,4,7491,17,3,4,Month,Retention,4
TRUE,0,46,46,45-55,No,,,,Current Employees,2.6,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_624,624,1,Female,,1,3,Healthcare Representative,3,10527,11,3,4,Month,Retention,2
TRUE,0,41,41,35-44,No,,,,Current Employees,2.2,Sales,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_625,625,2,Female,,1,3,Manager,1,16595,16,3,2,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,2.6,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_626,626,1,Male,,1,3,Sales Executive,2,8834,13,3,4,Month,Retention,3
TRUE,0,52,52,45-55,No,,,,Current Employees,2.6,R & D,,Associates Degree,Technical Degree,E D U C A T I O N,Associates Degree,1,E_630,630,4,Male,,1,3,Research Scientist,1,5577,12,3,2,Month,Retention,3
TRUE,0,32,32,25-34,Yes,0.000680272,1,3/22/2022,Attrited Employees,3.6,Sales,3/1/2022,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_631,631,4,Male,1,0,4,Sales Executive,3,4707,12,3,4,Month,Attrition,3
TRUE,0,24,24,< 25,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_632,632,4,Male,,1,3,Sales Representative,4,2400,13,3,3,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_634,634,3,Female,,1,3,Healthcare Representative,3,9824,19,3,3,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,2.2,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_635,635,2,Female,,1,3,Manufacturing Director,2,6447,12,3,2,Month,Retention,2
TRUE,0,49,49,45-55,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_638,638,4,Male,,1,2,Research Director,3,19502,17,3,3,Month,Retention,3
TRUE,0,24,24,< 25,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_639,639,2,Male,,1,4,Research Scientist,4,2725,11,3,2,Month,Retention,3
TRUE,0,26,26,25-34,No,,,,Current Employees,2.8,Sales,,Associates Degree,Marketing,E D U C A T I O N,Associates Degree,1,E_641,641,1,Male,,1,3,Sales Executive,2,6272,20,4,4,Month,Retention,4
TRUE,0,24,24,< 25,No,,,,Current Employees,3,R & D,,Associates Degree,Other,E D U C A T I O N,Associates Degree,1,E_643,643,4,Male,,1,2,Laboratory Technician,2,2127,21,4,4,Month,Retention,3
TRUE,0,50,50,45-55,No,,,,Current Employees,2.4,HR,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_644,644,1,Male,,1,3,Manager,2,18200,11,3,3,Month,Retention,3
TRUE,0,25,25,25-34,No,,,,Current Employees,2.8,Sales,,High School,Medical,E D U C A T I O N,High School,1,E_645,645,2,Male,,1,3,Sales Representative,3,2096,11,3,3,Month,Retention,3
TRUE,0,24,24,< 25,Yes,0.000680272,1,2/7/2022,Attrited Employees,2.8,R & D,2/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_647,647,1,Female,1,0,3,Laboratory Technician,3,2886,16,3,4,Month,Attrition,3
TRUE,0,30,30,25-34,Yes,0.000680272,1,12/4/2021,Attrited Employees,2.4,Sales,12/1/2021,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_648,648,2,Male,1,0,2,Sales Representative,1,2033,18,3,3,Month,Attrition,4
TRUE,0,34,34,25-34,No,,,,Current Employees,3,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_649,649,2,Male,,1,2,Research Scientist,4,3622,13,3,4,Month,Retention,3
TRUE,0,31,31,25-34,Yes,0.000680272,1,2/11/2022,Attrited Employees,2,Sales,2/1/2022,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_650,650,2,Male,1,0,3,Sales Executive,1,4233,17,3,3,Month,Attrition,1
TRUE,0,35,35,35-44,No,,,,Current Employees,2.8,R & D,,Associates Degree,Other,E D U C A T I O N,Associates Degree,1,E_652,652,1,Male,,1,2,Laboratory Technician,4,3681,14,3,4,Month,Retention,3
TRUE,0,31,31,25-34,No,,,,Current Employees,3.4,Sales,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_653,653,1,Male,,1,4,Sales Executive,4,5460,22,4,4,Month,Retention,4
TRUE,0,27,27,25-34,No,,,,Current Employees,2.2,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_655,655,1,Female,,1,2,Research Scientist,3,2187,12,3,3,Month,Retention,2
TRUE,0,37,37,35-44,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_656,656,4,Male,,1,3,Sales Executive,3,9602,11,3,3,Month,Retention,2
TRUE,0,20,20,< 25,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_657,657,4,Female,,1,2,Research Scientist,2,2836,13,3,4,Month,Retention,4
TRUE,0,42,42,35-44,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_659,659,3,Female,,1,3,Healthcare Representative,4,4089,13,3,2,Month,Retention,3
TRUE,0,43,43,35-44,No,,,,Current Employees,2.6,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_661,661,2,Male,,1,2,Research Director,4,16627,14,3,3,Month,Retention,2
TRUE,0,38,38,35-44,No,,,,Current Employees,2.6,R & D,,High School,Life Sciences,E D U C A T I O N,High School,1,E_662,662,3,Female,,1,3,Research Scientist,1,2619,17,3,4,Month,Retention,2
TRUE,0,43,43,35-44,No,,,,Current Employees,3,R & D,,Doctoral Degree,Medical,E D U C A T I O N,Doctoral Degree,1,E_663,663,4,Male,,1,3,Laboratory Technician,3,5679,13,3,2,Month,Retention,3
TRUE,0,48,48,45-55,No,,,,Current Employees,1.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_664,664,4,Female,,1,2,Manager,1,15402,11,3,1,Month,Retention,1
TRUE,0,44,44,35-44,No,,,,Current Employees,2.4,HR,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_665,665,1,Female,,1,2,Human Resources,3,5985,11,3,2,Month,Retention,4
TRUE,0,34,34,25-34,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Technical Degree,E D U C A T I O N,Bachelor's Degree,1,E_666,666,3,Female,,1,3,Sales Representative,3,2579,18,3,4,Month,Retention,3
TRUE,0,27,27,25-34,Yes,0.000680272,1,4/25/2022,Attrited Employees,2.4,Sales,4/1/2022,High School,Marketing,E D U C A T I O N,High School,1,E_667,667,3,Male,1,0,3,Sales Representative,1,3041,11,3,2,Month,Attrition,3
TRUE,0,21,21,< 25,No,,,,Current Employees,3,Sales,,High School,Technical Degree,E D U C A T I O N,High School,1,E_669,669,3,Male,,1,3,Sales Representative,3,3447,11,3,3,Month,Retention,3
TRUE,0,44,44,35-44,No,,,,Current Employees,3.2,R & D,,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_671,671,4,Male,,1,3,Manager,4,19513,12,3,1,Month,Retention,4
TRUE,0,22,22,< 25,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_675,675,1,Male,,1,3,Research Scientist,3,2773,20,4,4,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,3.2,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_677,677,3,Male,,1,3,Sales Executive,3,7104,12,3,4,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_679,679,1,Female,,1,3,Research Scientist,4,6322,12,3,4,Month,Retention,2
TRUE,0,30,30,25-34,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_680,680,3,Female,,1,3,Research Scientist,3,2083,20,4,3,Month,Retention,3
TRUE,0,53,53,45-55,No,,,,Current Employees,3.2,Sales,,High School,Medical,E D U C A T I O N,High School,1,E_682,682,4,Female,,1,3,Sales Executive,1,8381,20,4,4,Month,Retention,4
TRUE,0,34,34,25-34,No,,,,Current Employees,3,R & D,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_683,683,2,Male,,1,3,Research Scientist,4,2691,12,3,4,Month,Retention,2
TRUE,0,45,45,45-55,Yes,0.000680272,1,6/5/2021,Attrited Employees,2.4,Sales,6/1/2021,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_684,684,1,Female,1,0,3,Sales Executive,1,4286,14,3,4,Month,Attrition,3
TRUE,0,26,26,25-34,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_686,686,3,Female,,1,3,Laboratory Technician,4,2659,13,3,3,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Other,E D U C A T I O N,Bachelor's Degree,1,E_689,689,3,Male,,1,3,Manufacturing Director,3,9434,15,3,3,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.2,Sales,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_690,690,2,Female,,1,3,Sales Executive,3,5561,14,3,1,Month,Retention,2
TRUE,0,35,35,35-44,No,,,,Current Employees,2.4,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_691,691,2,Male,,1,1,Research Scientist,4,6646,13,3,2,Month,Retention,3
TRUE,0,33,33,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_692,692,3,Male,,1,3,Healthcare Representative,4,7725,23,4,3,Month,Retention,1
TRUE,0,54,54,45-55,No,,,,Current Employees,3,HR,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_698,698,3,Male,,1,3,Human Resources,2,10725,15,3,3,Month,Retention,4
TRUE,0,36,36,35-44,No,,,,Current Employees,2.4,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_699,699,2,Male,,1,2,Manufacturing Director,2,8847,11,3,3,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Medical,E D U C A T I O N,Master's Degree,1,E_700,700,1,Male,,1,2,Research Scientist,4,2045,13,3,4,Month,Retention,3
TRUE,0,20,20,< 25,Yes,0.000680272,1,3/4/2022,Attrited Employees,3.4,R & D,3/1/2022,High School,Medical,E D U C A T I O N,High School,1,E_701,701,4,Male,1,0,3,Research Scientist,3,1009,11,3,4,Month,Attrition,3
TRUE,0,33,33,25-34,Yes,0.000680272,1,3/31/2022,Attrited Employees,1.8,R & D,3/1/2022,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_702,702,1,Male,1,0,3,Research Scientist,1,3348,11,3,1,Month,Attrition,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_704,704,3,Male,,1,2,Laboratory Technician,3,1281,18,3,3,Month,Retention,3
TRUE,0,23,23,< 25,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_705,705,1,Male,,1,4,Research Scientist,1,2819,16,3,1,Month,Retention,4
TRUE,0,25,25,25-34,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_707,707,4,Male,,1,4,Sales Executive,2,4851,22,4,3,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.8,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_709,709,4,Female,,1,2,Sales Executive,4,4028,20,4,1,Month,Retention,3
TRUE,0,29,29,25-34,No,,,,Current Employees,2.8,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_710,710,2,Male,,1,1,Research Scientist,4,2720,18,3,4,Month,Retention,3
TRUE,0,48,48,45-55,No,,,,Current Employees,3,Sales,,High School,Marketing,E D U C A T I O N,High School,1,E_712,712,2,Male,,1,4,Sales Executive,2,8120,12,3,4,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,3.4,Sales,,High School,Medical,E D U C A T I O N,High School,1,E_714,714,4,Female,,1,4,Sales Executive,4,4647,20,4,2,Month,Retention,3
TRUE,0,37,37,35-44,No,,,,Current Employees,3.2,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_715,715,4,Male,,1,4,Research Scientist,4,4680,17,3,1,Month,Retention,3
TRUE,0,50,50,45-55,No,,,,Current Employees,3.4,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_716,716,4,Male,,1,4,Laboratory Technician,3,3221,11,3,3,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,2.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_717,717,4,Female,,1,2,Healthcare Representative,2,8621,14,3,2,Month,Retention,4
TRUE,0,24,24,< 25,Yes,0.000680272,1,4/4/2022,Attrited Employees,2.2,Sales,4/1/2022,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_720,720,1,Female,1,0,3,Sales Executive,3,4577,14,3,1,Month,Attrition,3
TRUE,0,39,39,35-44,No,,,,Current Employees,2.6,R & D,,Master's Degree,Technical Degree,E D U C A T I O N,Master's Degree,1,E_721,721,4,Female,,1,2,Healthcare Representative,3,4553,11,3,1,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,3.4,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_722,722,4,Male,,1,3,Sales Executive,4,5396,12,3,4,Month,Retention,2
TRUE,0,50,50,45-55,Yes,0.000680272,1,1/1/2022,Attrited Employees,2.4,Sales,1/1/2022,Associates Degree,Technical Degree,E D U C A T I O N,Associates Degree,1,E_723,723,2,Male,1,0,3,Sales Executive,3,6796,14,3,1,Month,Attrition,3
TRUE,0,38,38,35-44,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_724,724,2,Female,,1,4,Healthcare Representative,4,7625,13,3,3,Month,Retention,2
TRUE,0,27,27,25-34,No,,,,Current Employees,2.8,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_725,725,3,Female,,1,3,Manufacturing Director,1,7412,11,3,4,Month,Retention,3
TRUE,0,32,32,25-34,No,,,,Current Employees,3.4,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_727,727,3,Female,,1,3,Research Director,4,11159,15,3,4,Month,Retention,3
TRUE,0,47,47,45-55,No,,,,Current Employees,3,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_728,728,4,Male,,1,3,Sales Executive,1,4960,12,3,4,Month,Retention,3
TRUE,0,40,40,35-44,No,,,,Current Employees,2.6,Sales,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_729,729,4,Male,,1,2,Sales Executive,1,10475,21,4,3,Month,Retention,3
TRUE,0,53,53,45-55,No,,,,Current Employees,3.2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_730,730,3,Male,,1,4,Research Director,3,14814,19,3,3,Month,Retention,3
TRUE,0,41,41,35-44,No,,,,Current Employees,2.4,HR,,Master's Degree,Human Resources,E D U C A T I O N,Master's Degree,1,E_731,731,2,Male,,1,2,Manager,4,19141,15,3,2,Month,Retention,2
TRUE,0,60,60,> 55,No,,,,Current Employees,2.4,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_732,732,1,Male,,1,3,Sales Executive,1,5405,14,3,4,Month,Retention,3
TRUE,0,27,27,25-34,No,,,,Current Employees,2.6,R & D,,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_733,733,4,Male,,1,3,Manufacturing Director,1,8793,21,4,3,Month,Retention,2
TRUE,0,41,41,35-44,No,,,,Current Employees,2.8,HR,,Bachelor's Degree,Human Resources,E D U C A T I O N,Bachelor's Degree,1,E_734,734,4,Male,,1,2,Manager,3,19189,12,3,2,Month,Retention,3
TRUE,0,50,50,45-55,No,,,,Current Employees,3.2,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_738,738,4,Male,,1,3,Sales Representative,2,3875,15,3,4,Month,Retention,3
TRUE,0,28,28,25-34,Yes,0.000680272,1,4/30/2022,Attrited Employees,2.2,R & D,4/1/2022,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_741,741,1,Female,1,0,1,Research Scientist,2,2216,13,3,4,Month,Attrition,3
TRUE,0,36,36,35-44,No,,,,Current Employees,2,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_742,742,1,Female,,1,4,Research Director,1,11713,14,3,1,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,3.4,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_743,743,3,Female,,1,3,Manufacturing Director,3,7861,14,3,4,Month,Retention,4
TRUE,0,44,44,35-44,No,,,,Current Employees,2.2,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_744,744,1,Male,,1,1,Laboratory Technician,3,3708,14,3,3,Month,Retention,3
TRUE,0,47,47,45-55,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_746,746,4,Female,,1,3,Sales Executive,3,13770,12,3,4,Month,Retention,2
TRUE,0,30,30,25-34,No,,,,Current Employees,3.2,Sales,,Doctoral Degree,Marketing,E D U C A T I O N,Doctoral Degree,1,E_747,747,3,Male,,1,3,Sales Executive,4,5304,23,4,4,Month,Retention,2
TRUE,0,29,29,25-34,No,,,,Current Employees,3,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_749,749,3,Male,,1,3,Sales Representative,3,2642,11,3,3,Month,Retention,3
TRUE,0,42,42,35-44,Yes,0.000680272,1,12/27/2021,Attrited Employees,3.4,R & D,12/1/2021,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_752,752,3,Male,1,0,4,Research Scientist,3,2759,12,3,4,Month,Attrition,3
TRUE,0,43,43,35-44,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_754,754,4,Male,,1,2,Sales Executive,4,6804,18,3,3,Month,Retention,3
TRUE,0,34,34,25-34,No,,,,Current Employees,3,R & D,,Associates Degree,Medical,E D U C A T I O N,Associates Degree,1,E_757,757,2,Female,,1,3,Healthcare Representative,3,6142,11,3,4,Month,Retention,3
TRUE,0,23,23,< 25,No,,,,Current Employees,2.8,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_758,758,2,Male,,1,3,Laboratory Technician,1,2500,14,3,4,Month,Retention,4
TRUE,0,39,39,35-44,No,,,,Current Employees,2.6,HR,,Bachelor's Degree,Human Resources,E D U C A T I O N,Bachelor's Degree,1,E_760,760,3,Female,,1,4,Human Resources,2,6389,15,3,3,Month,Retention,1
TRUE,0,56,56,> 55,No,,,,Current Employees,3,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_762,762,3,Male,,1,3,Healthcare Representative,4,11103,11,3,3,Month,Retention,2
TRUE,0,40,40,35-44,No,,,,Current Employees,3.2,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_763,763,4,Female,,1,2,Research Scientist,4,2342,20,4,4,Month,Retention,2
TRUE,0,27,27,25-34,No,,,,Current Employees,1.8,R & D,,Bachelor's Degree,Medical,E D U C A T I O N,Bachelor's Degree,1,E_764,764,4,Female,,1,2,Healthcare Representative,1,6811,19,3,1,Month,Retention,1
TRUE,0,29,29,25-34,No,,,,Current Employees,3.2,Sales,,Bachelor's Degree,Marketing,E D U C A T I O N,Bachelor's Degree,1,E_766,766,4,Male,,1,3,Sales Representative,2,2297,14,3,4,Month,Retention,3
TRUE,0,53,53,45-55,No,,,,Current Employees,3.6,R & D,,Bachelor's Degree,Life Sciences,E D U C A T I O N,Bachelor's Degree,1,E_769,769,4,Male,,1,3,Laboratory Technician,4,2450,17,3,4,Month,Retention,3
TRUE,0,35,35,35-44,No,,,,Current Employees,2.6,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_771,771,4,Female,,1,3,Healthcare Representative,1,5093,11,3,1,Month,Retention,4
TRUE,0,32,32,25-34,No,,,,Current Employees,3,R & D,,Master's Degree,Life Sciences,E D U C A T I O N,Master's Degree,1,E_772,772,1,Male,,1,3,Laboratory Technician,4,5309,15,3,4,Month,Retention,3
TRUE,0,38,38,35-44,No,,,,Current Employees,2.6,R & D,,Doctoral Degree,Medical,E D U C A T I O N,Doctoral Degree,1,E_773,773,4,Male,,1,3,Research Scientist,3,3057,13,3,2,Month,Retention,1
TRUE,0,34,34,25-34,No,,,,Current Employees,2.4,R & D,,Doctoral Degree,Life Sciences,E D U C A T I O N,Doctoral Degree,1,E_775,775,2,Female,,1,3,Manufacturing Director,1,5121,14,3,3,Month,Retention,3
TRUE,0,52,52,45-55,No,,,,Current Employees,2.2,Sales,,Master's Degree,Marketing,E D U C A T I O N,Master's Degree,1,E_776,776,3,Male,,1,2,Manager,1,16856,11,3,1,Month,Retention,4
TRUE,0,33,33,25-34,Yes,0.000680272,1,5/8/2022,Attrited Employees,3.2,R & D,5/1/2022,Master's Degree,Other,E D U C A T I O N,Master's Degree,1,E_780,780,4,Male,1,0,3,Research Scientist,4,2686,13,3,3,Month,Attrition,2
TRUE,0,25,25,25-34,No,,,,Current Employees,2.8,Sales,,High School,Medical,E D U C A T I O N,High School,1,E_781,781,3,Female,,1,3,Sales Executive,4,6180,23,4,2,Month,Retention,2
TRUE,0,45,45,45-55,No,,,,Current Employees,2,Sales,,Associates Degree,Technical Degree,E D U C A T I O N,Associates Degree,1,E_783,783,2,Male,,1,1,Sales Representative,3,6632,13,3,1,Month,Retention,3
TRUE,0,23,23,< 25,No,,,,Current Employees,3,R & D,,High School,Medical,E D U C A T I O N,High School,1,E_784,784,1,Male,,1,4,Research Scientist,3,3505,18,3,4,Month,Retention,3
TRUE,0,47,47,45-55,Yes,0.000680272,1,11/23/2021,Attrited Employees,3.2,Sales,11/1/2021,Associates Degree,Life Sciences,E D U C A T I O N,Associates Degree,1,E_785,785,2,Female,1,0,4,Sales Executive,3,6397,12,3,4,Month,Attrition,3
